id,carat,cut,color,clarity,depth,table,x,y,z,price
11490,1.57,Very Good,H,VS2,63.4,56.0,7.46,7.4,4.71,9407
18682,0.63,Very Good,G,VS1,61.5,56.0,5.53,5.49,3.39,1960
20863,0.73,Ideal,E,SI2,60.4,56.0,5.81,5.89,3.54,2434
384,0.71,Very Good,D,VVS2,62.3,60.0,5.65,5.71,3.54,3799
20462,0.4,Ideal,H,VVS1,62.2,55.0,4.75,4.7,2.94,1088
14150,0.3,Good,F,VS2,63.1,55.0,4.24,4.29,2.69,484
2198,0.54,Ideal,F,VVS2,,56.0,5.27,5.3,3.21,2582
18843,0.51,Good,E,VVS2,62.0,60.5,5.05,5.08,3.15,1980
11461,1.0,Premium,E,SI2,62.8,59.0,6.34,6.3,3.97,4200
14580,0.58,Ideal,F,VS1,61.9,54.0,5.33,5.37,3.31,1772
12044,0.39,Ideal,E,IF,61.1,57.0,4.73,4.76,2.9,1333
3853,1.06,Very Good,E,VS1,63.0,58.0,6.46,6.49,4.08,7900
20970,0.34,Ideal,D,VS2,61.4,55.0,4.51,4.54,2.78,967
8687,0.35,Premium,G,VS1,61.2,56.0,4.56,4.53,2.78,906
17624,0.8,Ideal,D,VS1,62.4,56.0,5.94,5.98,3.72,4619
15658,0.47,Premium,E,SI2,58.7,60.0,5.13,5.09,3.0,1072
15472,0.23,Very Good,F,VVS2,61.7,55.0,3.99,4.05,2.48,498
17421,1.0,Good,G,VS2,63.7,57.0,6.32,6.28,4.01,5484
23094,1.01,Premium,G,SI2,59.1,59.0,6.55,6.51,3.86,4242
1178,1.28,Very Good,H,SI2,60.2,58.0,7.03,7.13,4.26,5984
21863,0.3,Ideal,G,VVS1,61.7,57.0,4.32,4.34,2.67,764
17881,0.7,Ideal,G,VS1,61.7,56.0,5.64,5.71,3.5,2972
7108,0.54,Ideal,F,VVS2,61.0,54.0,5.28,5.3,3.23,2231
16162,0.53,Ideal,E,SI1,61.6,56.0,5.23,5.19,3.21,1607
22613,1.01,Very Good,F,SI2,62.4,58.0,6.37,6.42,3.99,4187
6005,0.31,Very Good,H,VS2,63.2,58.0,4.33,4.31,2.73,628
17120,0.31,Very Good,H,VVS2,62.8,57.0,4.3,4.33,2.71,625
21589,0.55,Good,D,SI2,63.3,56.0,5.21,5.24,3.31,1272
11231,1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
15503,2.28,Ideal,J,VS1,62.6,54.2,8.37,8.41,5.25,16592
9129,2.01,Good,I,SI1,64.1,62.0,7.85,7.94,5.06,13464
15878,0.4,Premium,G,SI1,61.1,61.0,4.76,4.7,2.89,900
21313,0.79,Very Good,E,SI1,63.3,56.3,5.85,5.88,3.71,3138
5720,1.0,Very Good,E,SI1,63.5,61.0,6.33,6.24,3.99,5174
1441,0.33,Ideal,G,VS1,61.9,55.0,4.44,4.49,2.77,699
20449,1.5,Ideal,F,SI1,62.0,60.0,7.32,7.29,4.53,12466
4185,2.24,Premium,H,SI2,61.8,58.0,8.41,8.34,5.18,10913
21674,0.37,Premium,F,SI1,60.3,58.0,4.62,4.66,2.8,616
19736,0.31,Premium,G,VS2,61.5,59.0,4.36,4.32,2.67,698
23201,2.22,Fair,G,SI2,64.4,58.0,8.32,8.15,5.3,12508
12160,1.5,Good,H,VS1,63.8,61.0,7.17,7.12,4.56,9878
12523,2.01,Very Good,H,SI2,60.5,61.0,8.09,8.14,4.91,16140
5490,0.32,Premium,F,SI1,59.3,58.0,4.5,4.47,2.66,684
24762,2.3,Ideal,I,SI2,61.8,57.0,8.48,8.45,5.23,16329
10605,1.91,Ideal,G,SI2,62.2,55.0,7.94,7.9,4.93,12816
183,0.51,Very Good,H,VS1,62.3,57.0,5.1,5.12,3.18,1628
16332,1.05,Premium,E,SI1,61.2,58.0,6.57,6.53,4.01,5433
14170,0.28,Very Good,E,VS2,60.4,59.0,4.22,4.26,2.56,487
4043,0.5,Premium,D,SI1,60.7,61.0,5.12,5.09,3.1,1654
24995,0.31,Ideal,F,VVS2,61.2,56.0,4.4,4.43,2.7,716
12628,1.2,Premium,F,VVS2,60.5,60.0,6.98,6.87,4.19,10064
11291,0.96,Fair,H,SI2,67.6,63.0,5.99,5.84,4.01,2672
24246,1.06,Very Good,H,VS2,62.5,57.0,6.47,6.49,4.05,5783
15846,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5038
18291,0.35,Fair,E,VVS2,66.2,58.0,4.41,4.35,2.9,738
20290,0.9,Very Good,H,VVS2,62.9,58.0,6.1,6.15,3.85,4186
189,0.42,Ideal,G,VVS2,60.6,56.0,4.86,4.88,2.95,933
12261,1.7,Premium,G,VS2,60.9,60.0,7.71,7.68,4.69,16123
2040,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
10503,0.52,Very Good,G,VVS2,62.0,57.0,5.15,5.19,3.2,1794
1812,0.73,Ideal,F,SI2,61.7,57.0,5.78,5.82,3.58,2087
24421,1.04,Ideal,I,SI1,62.2,56.0,6.51,6.47,4.04,4484
15907,0.76,Ideal,H,VS2,62.7,57.0,5.82,5.86,3.66,2668
4904,0.77,Premium,G,SI1,60.7,58.0,5.95,5.98,3.62,2563
18487,0.33,Premium,E,VS2,60.7,58.0,4.49,4.47,2.72,928
25084,0.7,Very Good,E,VVS2,61.5,58.0,5.67,5.71,3.5,3429
4434,0.34,Very Good,H,VS2,61.9,60.0,4.42,4.46,2.75,537
15351,0.33,Premium,G,VVS2,61.3,59.0,4.45,4.42,2.72,927
4915,0.3,Ideal,F,IF,62.0,56.0,4.3,4.34,2.68,947
6586,0.32,Ideal,H,VS2,62.0,57.0,4.35,4.39,2.71,505
23907,1.5,Good,H,VS2,63.6,58.0,7.27,7.22,4.61,10478
21308,0.5,Ideal,E,VS2,61.5,57.0,5.14,5.11,3.15,1746
20750,0.7,Very Good,F,SI1,62.3,58.0,5.62,5.78,3.55,2161
6536,1.01,Ideal,I,VS2,64.1,58.0,6.27,6.21,4.0,4378
300,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,8334
3126,0.35,Premium,F,VS2,61.5,59.0,4.53,4.55,2.79,706
8891,1.03,Premium,I,SI1,61.0,58.0,6.52,6.47,3.96,4038
18317,0.39,Good,I,VS1,63.1,58.0,4.68,4.61,2.93,737
8951,0.52,Ideal,D,SI1,61.2,57.0,5.18,5.22,3.18,1429
25238,1.04,Ideal,F,SI2,62.1,57.0,6.46,6.48,4.02,4668
11462,1.05,Very Good,H,VS1,59.5,56.0,6.62,6.68,3.96,6132
5071,0.33,Ideal,G,VS2,62.8,54.0,4.42,4.4,2.77,743
7745,0.51,Ideal,E,SI1,61.4,56.0,5.14,5.16,3.16,1732
17620,1.04,Ideal,G,VS1,61.5,56.0,6.53,6.57,4.03,7294
4499,0.9,Good,G,SI1,62.8,59.0,6.08,6.12,3.83,3734
8803,0.38,Very Good,D,SI2,59.2,61.0,4.67,4.72,2.78,633
4133,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,850
25735,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,1040
4683,1.01,Ideal,G,VS2,62.4,57.0,6.39,6.36,3.98,6340
11780,0.31,Very Good,G,SI1,63.0,58.0,4.3,4.34,2.72,462
5709,0.38,Good,G,VS1,63.9,60.0,4.59,4.52,2.91,962
19681,0.72,Ideal,D,SI2,62.3,57.0,5.8,5.75,3.6,2457
7769,0.36,Ideal,E,VS1,62.0,55.0,4.58,4.6,2.85,828
12689,1.0,Very Good,F,SI2,62.8,57.0,6.37,6.44,4.02,4081
1228,1.01,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4642
17052,1.03,Premium,E,VS1,,58.0,6.41,6.5,4.03,7778
16654,1.0,Premium,F,SI1,61.2,58.0,6.4,6.44,3.93,5197
21709,1.2,Very Good,I,SI1,63.1,61.0,6.65,6.58,4.18,4301
2434,0.3,Very Good,H,VS1,62.0,58.0,4.24,4.28,2.64,526
273,0.41,Ideal,H,VVS2,62.0,56.0,4.74,4.78,2.95,899
12387,0.52,Good,D,SI2,63.7,55.0,5.11,5.1,3.25,1293
25397,0.41,Ideal,G,VS1,62.4,57.0,4.75,4.7,2.95,961
13847,0.33,Ideal,G,VS1,61.7,56.0,4.44,4.47,2.75,666
9777,0.91,Premium,D,SI2,61.5,56.0,6.27,6.22,3.84,4051
9226,0.33,Ideal,D,VVS2,61.1,56.0,4.46,4.44,2.72,1021
20378,0.31,Ideal,D,VS1,60.1,57.0,4.39,4.4,2.64,913
20987,1.51,Fair,D,VS2,66.0,57.0,7.17,7.08,4.7,15152
3272,1.7,Premium,D,SI1,61.9,59.0,7.64,7.61,4.72,15238
11684,0.35,Premium,E,VS2,62.1,59.0,4.49,4.46,2.78,984
13644,0.55,Ideal,E,VS2,60.3,57.0,5.28,5.3,3.19,1596
1577,1.03,Ideal,G,SI1,62.2,59.0,6.41,6.45,4.0,5684
10437,0.34,Ideal,D,VS1,60.3,57.0,4.52,4.55,2.73,914
25940,1.51,Premium,F,SI1,62.8,59.0,7.31,7.28,4.58,11666
13948,1.8,Good,F,SI2,57.9,58.0,8.08,8.13,4.69,12196
26854,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,784
25783,1.06,Ideal,F,VS2,60.5,57.0,6.6,6.58,3.99,6399
5038,0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94,1221
917,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,1926
6602,0.32,Premium,I,SI1,61.6,61.0,4.4,4.36,2.7,540
12221,1.21,Premium,D,VS1,60.2,59.0,6.89,6.86,4.14,10083
13440,1.25,Ideal,E,SI2,62.3,57.0,6.83,6.88,4.27,6670
26636,0.53,Very Good,G,SI1,62.5,55.0,5.12,5.24,3.24,1267
13591,1.11,Premium,J,SI1,59.5,58.0,6.89,6.77,4.07,3524
26703,0.31,Ideal,D,VVS1,60.4,56.0,4.38,4.43,2.66,984
9862,0.41,Premium,G,SI1,62.5,58.0,4.75,4.78,2.98,719
4717,1.27,Ideal,F,SI2,62.0,55.0,6.9,6.95,4.3,5308
23752,1.01,Very Good,E,SI2,63.3,58.0,6.4,6.31,4.02,3674
23865,0.73,Premium,G,VS1,61.5,58.0,5.79,5.75,3.55,2770
4417,0.41,Ideal,G,VS1,61.4,55.0,4.8,4.78,2.94,961
8580,1.08,Ideal,H,SI1,59.7,60.0,6.71,6.69,4.0,5154
14196,1.01,Very Good,E,SI1,62.8,59.0,6.41,6.45,4.04,5416
22550,1.11,Premium,G,VS2,60.4,58.0,6.76,6.72,4.07,6445
658,0.6,Ideal,D,VS2,61.5,55.0,5.42,5.45,3.34,2325
5949,0.46,Premium,E,VS1,61.7,59.0,4.93,4.96,3.05,1372
836,0.24,Good,F,VS1,60.8,64.0,3.96,4.0,2.42,373
11598,1.55,Premium,E,SI2,58.5,57.0,7.66,7.57,4.46,7161
24665,0.3,Ideal,G,VS1,61.9,56.0,4.29,4.34,2.67,605
26094,1.02,Good,G,VS1,64.3,57.0,6.28,6.34,4.06,5951
9741,1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,13047
2857,1.73,Very Good,G,VS2,62.9,58.0,7.58,7.65,4.79,16807
19019,0.59,Ideal,D,SI1,61.0,57.0,5.43,5.46,3.32,1816
21422,0.31,Ideal,E,VS2,61.8,54.0,4.41,4.36,2.71,872
409,0.41,Fair,D,VVS2,64.5,57.0,4.68,4.65,3.01,1089
4863,1.2,Very Good,F,VS2,61.8,58.0,6.75,6.78,4.18,9007
23781,0.33,Very Good,F,SI1,59.9,61.0,4.44,4.47,2.67,550
21526,1.12,Very Good,H,SI2,62.4,55.0,6.63,6.68,4.15,4538
1875,1.02,Good,I,SI2,63.6,56.0,6.4,6.37,4.06,3856
15568,0.41,Very Good,G,VVS2,61.9,54.0,4.77,4.82,2.96,932
21047,0.38,Ideal,G,VS2,61.2,55.0,4.69,4.72,2.88,778
18920,1.02,Very Good,G,SI2,63.1,60.0,6.41,6.34,4.02,4370
14712,0.32,Ideal,D,VS2,61.3,56.0,4.41,4.37,2.69,972
8468,1.11,Ideal,G,VS2,61.4,56.0,6.65,6.7,4.1,7443
16452,1.01,Premium,H,SI1,58.2,62.0,6.54,6.48,3.78,4191
4307,1.21,Fair,H,SI2,65.6,56.0,6.69,6.59,4.36,3862
11518,1.01,Good,I,VS2,63.9,59.0,6.29,6.26,4.01,4197
18221,1.2,Very Good,F,SI2,62.8,55.0,6.74,6.8,4.25,6085
15955,0.56,Ideal,I,SI1,61.3,56.0,5.28,5.31,3.25,1343
226,0.79,Ideal,D,SI1,61.1,57.0,5.94,6.0,3.65,3209
16601,0.73,Premium,I,SI2,59.2,58.0,5.9,5.85,3.47,1744
22368,0.73,Ideal,E,VS1,62.8,57.0,5.75,5.78,3.62,3327
1921,1.02,Premium,J,SI1,61.2,57.0,6.58,6.43,3.98,3496
13671,0.32,Premium,J,VS2,61.9,58.0,4.35,4.38,2.7,393
23024,0.31,Very Good,F,SI2,63.0,58.0,4.34,4.36,2.74,408
20067,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1374
20246,1.24,Premium,D,SI2,60.6,59.0,6.99,6.96,4.23,4916
1138,0.51,Very Good,H,VS2,63.5,60.0,5.04,5.01,3.19,1268
6687,1.57,Ideal,H,SI1,62.4,56.0,7.42,7.45,4.64,11068
3910,0.71,Ideal,G,SI2,61.5,55.0,5.74,5.78,3.54,2264
13312,0.3,Ideal,G,VS2,61.7,56.0,4.31,4.35,2.67,526
14351,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1612
25524,0.9,Very Good,H,VVS2,59.7,62.0,6.2,6.23,3.71,4842
20267,1.02,Ideal,E,IF,62.6,57.0,6.47,6.41,4.03,11605
3740,0.32,Ideal,H,VVS1,62.2,56.0,4.38,4.37,2.72,936
23765,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
10366,2.01,Premium,J,VS2,60.4,59.0,8.1,8.15,4.91,13619
618,0.39,Premium,F,VS2,62.4,58.0,4.65,4.61,2.89,1053
25702,0.56,Ideal,G,VVS1,62.3,55.0,5.25,5.31,3.29,2055
4089,2.0,Good,G,I1,63.9,58.0,7.99,7.91,5.08,6854
14463,2.24,Ideal,H,SI2,61.4,56.0,8.38,8.43,5.16,16300
4115,1.01,Very Good,F,IF,61.9,59.0,6.38,6.45,3.97,10476
10713,0.77,Very Good,G,SI1,63.6,57.0,5.79,5.88,3.71,2915
17252,0.58,Ideal,D,SI2,60.9,56.0,5.4,5.44,3.3,1607
2539,1.0,Ideal,D,SI1,61.7,57.0,6.39,6.42,3.95,5489
3362,0.31,Premium,D,VS1,59.6,58.0,4.41,4.38,2.62,877
26107,0.39,Ideal,G,VVS2,61.6,56.6,4.68,4.71,2.9,952
22072,0.51,Premium,G,SI2,59.9,60.0,5.14,5.07,3.06,1004
11837,0.55,Premium,D,SI1,60.7,58.0,5.3,5.24,3.2,1819
18381,0.34,Very Good,F,VS1,61.1,57.0,4.51,4.54,2.76,739
17630,0.86,Fair,E,SI2,55.1,69.0,6.45,6.33,3.52,2757
26829,0.4,Very Good,E,VVS2,60.5,58.0,4.76,4.8,2.89,1205
8800,1.21,Ideal,H,VS2,62.8,55.0,6.79,6.74,4.25,5882
2544,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,3692
15742,0.96,Premium,I,VS2,60.6,60.0,6.47,6.4,3.9,3808
22999,0.55,Very Good,I,SI2,61.5,60.0,5.23,5.25,3.22,1087
18846,0.9,Very Good,I,VS2,62.8,52.0,6.19,6.23,3.9,3764
14421,0.59,Ideal,E,SI1,61.4,56.0,5.36,5.39,3.3,1664
11332,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2196
13605,0.33,Premium,I,VVS2,61.4,58.0,4.48,4.45,2.74,743
23753,1.03,Premium,H,SI1,62.4,58.0,6.5,6.42,4.03,4274
5715,0.71,Ideal,G,VS1,,56.0,5.76,5.73,3.53,2756
11549,0.51,Ideal,G,VVS2,,56.0,5.12,5.14,3.16,1827
18012,0.38,Ideal,F,VS1,62.8,56.0,4.64,4.59,2.9,998
3750,1.51,Very Good,J,SI1,60.6,57.0,7.38,7.46,4.5,7125
6401,0.77,Ideal,D,SI2,62.1,56.0,5.83,5.89,3.64,2896
8092,0.4,Ideal,H,VS2,61.4,57.0,4.72,4.79,2.92,926
1615,0.83,Very Good,I,VS1,61.1,60.0,6.07,6.1,3.72,2788
23480,0.41,Ideal,G,VS2,62.4,55.0,4.73,4.76,2.96,827
11002,0.7,Ideal,H,VS1,61.7,55.0,5.69,5.72,3.52,3004
574,0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,789
24760,0.55,Ideal,G,SI1,61.9,57.0,5.23,5.27,3.25,1605
149,1.11,Premium,E,SI2,,61.0,6.66,6.61,4.09,4177
22376,0.38,Ideal,F,VVS1,61.0,57.0,4.66,4.69,2.85,1070
714,0.53,Ideal,D,VVS1,62.0,57.0,5.16,5.2,3.21,2732
26059,0.71,Good,F,SI1,63.7,58.0,5.65,5.62,3.59,2308
270,1.22,Ideal,G,VS2,62.0,55.0,6.83,6.91,4.26,7923
11611,1.22,Premium,F,VVS2,63.0,56.0,6.88,6.76,4.3,10494
22523,0.53,Ideal,J,VS2,62.6,53.0,5.21,5.24,3.27,1038
1061,1.51,Ideal,J,VS1,61.3,61.0,7.34,7.4,4.52,8298
2546,1.5,Premium,H,SI2,62.1,58.0,7.31,7.21,4.51,6458
1841,1.02,Very Good,E,VS2,62.5,57.0,6.36,6.41,3.99,6816
1161,0.32,Premium,D,VS2,60.3,60.0,4.42,4.44,2.67,758
17814,2.05,Fair,I,VS1,67.7,58.0,7.74,7.68,5.22,17408
19587,0.72,Ideal,G,VS1,61.2,57.0,5.76,5.79,3.53,3478
14620,0.5,Premium,D,VS2,61.1,58.0,5.12,5.09,3.12,1845
23890,0.81,Very Good,F,SI1,61.3,57.0,6.02,6.05,3.7,2858
8664,0.3,Good,G,VS2,63.9,55.0,4.28,4.27,2.73,675
5260,0.34,Ideal,F,VS2,62.1,55.0,4.51,4.47,2.79,880
9641,0.31,Ideal,H,IF,62.1,54.0,4.37,4.33,2.7,1046
2959,0.3,Ideal,E,SI1,61.4,56.0,4.36,4.33,2.67,720
19718,0.55,Ideal,F,VS1,60.6,56.0,5.33,5.37,3.24,1890
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
19244,0.74,Good,E,VS1,63.4,55.0,5.76,5.78,3.66,3416
3319,0.5,Very Good,F,VS2,62.6,54.0,5.1,5.13,3.2,1404
20988,0.41,Ideal,F,VS1,61.8,56.0,4.75,4.79,2.95,1007
15214,0.53,Ideal,H,VS2,62.6,57.0,5.17,5.15,3.23,1412
6026,0.46,Ideal,D,VS2,62.4,56.0,4.95,4.98,3.1,1240
6671,1.26,Ideal,E,SI2,62.4,57.0,6.91,6.85,4.29,4939
12456,1.0,Very Good,G,SI1,61.0,56.7,6.44,6.47,3.94,5522
13297,0.31,Ideal,H,VS2,63.0,57.0,4.34,4.32,2.73,628
7666,0.7,Very Good,I,SI2,60.9,59.0,5.7,5.76,3.49,1603
2005,0.54,Premium,F,VS2,62.0,59.0,5.22,5.16,3.22,1989
3788,1.01,Very Good,G,VS2,63.1,60.0,6.36,6.31,4.0,6108
11358,0.26,Very Good,E,VVS2,64.3,57.0,3.99,4.03,2.58,547
19076,0.59,Ideal,E,SI1,62.2,55.0,5.39,5.42,3.36,1561
2870,0.8,Ideal,I,VS1,62.2,58.0,5.92,5.95,3.69,2906
18834,1.0,Very Good,F,VS1,58.1,62.0,6.57,6.62,3.83,6098
2794,0.43,Premium,G,VS1,61.0,58.0,4.92,4.89,2.99,1008
23071,0.4,Premium,D,VS1,60.9,58.0,4.81,4.78,2.92,1200
7375,1.07,Premium,D,VS2,61.3,59.0,6.61,6.53,4.03,7751
25858,0.51,Ideal,F,VS2,62.5,55.0,5.08,5.13,3.19,1442
7461,1.51,Ideal,G,VS2,61.8,55.0,7.43,7.39,4.58,12626
19109,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,367
303,0.52,Very Good,E,VS1,59.1,58.0,5.31,5.38,3.16,1875
2280,0.4,Premium,F,VS2,62.6,58.0,4.72,4.68,2.94,1080
2964,0.51,Ideal,G,VS1,61.0,55.0,5.21,5.11,3.15,1781
23699,0.53,Ideal,D,VS2,61.2,57.0,5.2,5.26,3.2,1857
455,0.93,Premium,G,VS1,62.1,59.0,6.21,6.16,3.84,4793
2876,0.36,Ideal,E,VS2,62.8,55.0,4.56,4.49,2.84,1013
9726,1.38,Premium,H,VS1,61.0,60.0,7.21,7.16,4.38,7233
21280,1.02,Good,E,VS2,63.2,60.0,6.29,6.34,3.99,6462
16778,1.0,Premium,D,SI2,62.4,58.0,6.36,6.33,3.96,4816
6012,2.25,Very Good,J,SI2,60.6,63.0,8.45,8.38,5.1,8442
18208,1.0,Fair,E,VS2,67.0,54.0,6.23,6.18,4.16,5729
15315,1.5,Premium,I,VS2,62.3,59.0,7.24,7.3,4.53,8431
2427,1.62,Very Good,J,SI2,61.6,60.0,7.52,7.64,4.67,7072
7396,1.52,Very Good,G,VS1,62.1,57.0,7.27,7.32,4.53,12968
22398,0.41,Ideal,J,VS1,60.2,57.0,4.85,4.81,2.91,830
20345,1.12,Ideal,F,SI2,61.8,56.0,6.65,6.68,4.12,5277
6911,0.5,Ideal,G,VVS2,61.4,56.0,5.11,5.15,3.15,1787
22246,1.43,Ideal,J,SI1,62.1,58.0,7.23,7.16,4.47,6546
10225,0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,631
9683,0.44,Ideal,G,IF,61.3,55.0,4.91,4.95,3.02,1378
4734,0.7,Fair,E,SI2,65.3,56.0,5.57,5.54,3.63,1998
23539,1.01,Ideal,I,SI1,60.2,59.0,6.54,6.49,3.92,4241
372,0.32,Ideal,E,VS2,62.3,54.0,4.4,4.37,2.73,900
23528,0.54,Ideal,E,SI2,60.4,57.0,5.33,5.27,3.2,1340
19469,0.58,Good,E,VS1,58.6,64.0,5.4,5.46,3.18,2185
25156,1.7,Premium,I,VS1,61.5,58.0,7.74,7.64,4.73,8840
18300,0.4,Good,E,SI1,63.8,56.0,4.7,4.74,3.01,687
10399,0.34,Very Good,H,VS1,61.3,56.0,4.48,4.53,2.76,596
22887,0.9,Premium,D,VVS1,61.3,59.0,6.18,6.12,3.77,7711
1207,1.52,Premium,G,VS2,62.8,60.0,7.26,7.22,4.55,13768
25804,0.58,Very Good,E,IF,60.6,59.0,5.37,5.43,3.27,2852
9356,1.12,Premium,I,VS2,61.9,58.0,6.63,6.68,4.12,5027
21684,1.71,Premium,G,SI2,62.6,57.0,7.66,7.6,4.78,11227
125,2.8,Premium,I,SI2,61.1,59.0,9.03,8.98,5.5,15030
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
18535,0.5,Good,G,VVS1,63.3,56.0,5.07,5.1,3.22,1966
20592,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,658
6314,1.03,Very Good,G,VS1,60.7,58.0,6.5,6.55,3.96,6628
13681,0.32,Ideal,H,IF,60.9,56.0,4.42,4.41,2.69,1080
15794,0.3,Very Good,H,SI1,59.5,62.0,4.32,4.35,2.58,421
433,1.2,Ideal,H,VS2,59.9,57.0,6.91,6.87,4.13,6487
25553,1.0,Very Good,E,SI2,59.6,62.0,6.45,6.51,3.86,4685
19962,2.01,Premium,G,SI2,60.1,60.0,8.25,8.18,4.94,17403
6335,1.71,Ideal,D,SI1,60.3,60.0,7.69,7.77,4.66,16575
21164,0.3,Good,D,VVS2,61.6,63.0,4.23,4.27,2.62,719
6331,1.12,Very Good,D,SI1,62.2,59.0,6.65,6.67,4.14,5966
11701,0.36,Ideal,D,VS1,61.7,55.0,4.58,4.62,2.84,1094
21536,1.34,Premium,F,VS2,61.1,58.0,7.12,7.05,4.33,10431
24006,0.53,Ideal,G,VS2,61.2,56.0,5.19,5.22,3.19,1577
4017,0.52,Ideal,G,SI1,61.4,56.0,5.18,5.21,3.19,1675
5401,2.01,Ideal,G,VS2,61.4,54.0,8.16,8.09,4.99,18607
8617,0.38,Ideal,F,VVS1,62.0,54.7,4.62,4.67,2.88,1101
18711,0.3,Good,H,VS1,63.2,58.0,4.22,4.26,2.68,491
16263,0.41,Premium,E,SI2,62.8,58.0,4.73,4.69,2.96,818
11471,0.52,Ideal,G,SI2,62.1,56.0,5.13,5.18,3.2,1210
25695,0.7,Ideal,F,VS1,62.0,55.0,5.74,5.71,3.55,2751
8914,1.59,Premium,E,SI1,58.8,59.0,7.69,7.61,4.5,9705
9151,1.2,Premium,H,SI2,62.1,57.0,6.84,6.69,4.21,3965
19149,1.01,Very Good,H,SI1,59.8,61.0,6.54,6.51,3.9,4680
18097,0.57,Ideal,H,SI1,61.8,54.0,5.35,5.37,3.31,1292
16461,1.01,Ideal,F,VS1,62.0,57.0,6.46,6.42,3.99,7887
24107,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1274
6019,1.23,Premium,H,VS2,62.4,61.0,6.85,6.8,4.26,6957
13683,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3471
26052,1.51,Premium,F,SI1,62.2,59.0,7.34,7.3,4.55,11607
22170,0.23,Very Good,E,VVS2,,63.0,3.98,4.05,2.37,485
26515,1.55,Premium,H,VS2,60.7,58.0,7.51,7.47,4.55,11567
12756,0.39,Premium,H,SI1,62.0,60.0,4.65,4.71,2.9,650
23156,1.15,Premium,H,SI2,60.4,58.0,6.8,6.75,4.09,3220
982,1.01,Ideal,D,SI2,61.6,57.0,6.42,6.46,3.97,4916
5852,1.0,Premium,E,VVS2,61.6,59.0,6.42,6.46,3.97,8888
19356,2.0,Fair,I,SI2,65.9,57.0,7.96,7.79,5.19,10833
8194,0.55,Ideal,I,VVS1,62.7,57.0,5.23,5.17,3.26,1712
26304,0.4,Very Good,J,VS2,62.5,60.0,4.67,4.71,2.93,596
14585,2.0,Good,G,SI1,59.1,61.0,8.14,8.18,4.82,17930
707,1.53,Premium,I,SI1,60.8,59.0,7.54,7.49,4.57,8911
1513,0.3,Very Good,E,VVS2,61.4,58.0,4.25,4.28,2.62,789
21574,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,720
4772,0.65,Very Good,I,VVS2,61.3,59.3,5.52,5.59,3.4,1828
8164,1.21,Premium,G,VS1,59.5,58.0,6.97,7.01,4.16,8305
10369,0.32,Premium,G,VS2,60.5,58.0,4.42,4.41,2.67,720
7725,2.13,Premium,G,SI2,60.7,60.0,8.37,8.27,5.05,16931
17543,1.02,Ideal,D,VS1,62.6,57.0,6.4,6.44,4.02,8347
14537,0.3,Good,E,SI1,63.8,55.0,4.25,4.28,2.72,526
4338,1.69,Very Good,I,VVS2,60.4,59.0,7.7,7.73,4.66,12394
2187,1.7,Premium,I,VS2,61.3,59.0,7.69,7.59,4.68,9330
10025,0.7,Ideal,F,VVS2,61.0,57.0,5.73,5.75,3.5,3478
24841,0.5,Fair,G,VVS2,66.1,62.0,4.92,4.88,3.24,1659
24156,0.24,Very Good,D,VVS2,62.4,58.0,3.94,4.01,2.48,552
780,0.53,Ideal,E,VS2,,55.0,5.2,5.24,3.2,1721
5845,0.68,Premium,H,SI1,59.5,59.0,5.77,5.73,3.42,1666
8788,0.4,Ideal,E,VVS2,61.4,59.0,4.71,4.74,2.9,1106
6528,0.82,Good,F,VS2,,62.2,5.97,6.04,3.66,3363
3609,1.27,Ideal,J,VS2,61.8,54.0,6.95,6.98,4.31,5285
19537,0.72,Ideal,F,VS1,62.4,56.0,5.76,5.72,3.58,3084
